ID,sexo,año,pob
1001,Hombre,1990,244200
1001,Hombre,1991,250580
1001,Hombre,1992,257002
1001,Hombre,1993,263422
1001,Hombre,1994,269848
1001,Hombre,1995,276281
1001,Hombre,1996,282711
1001,Hombre,1997,289130
1001,Hombre,1998,295557
1001,Hombre,1999,301986
1001,Hombre,2000,308423
1001,Hombre,2001,316031
1001,Hombre,2002,323659
1001,Hombre,2003,331270
1001,Hombre,2004,338898
1001,Hombre,2005,346570
1001,Hombre,2006,431120
1001,Hombre,2007,515719
1001,Hombre,2008,600319
1001,Hombre,2009,684918
1001,Hombre,2010,769532
1001,Hombre,2011,700709
1001,Hombre,2012,631895
1001,Hombre,2013,563084
1001,Hombre,2014,494270
1001,Hombre,2015,425731
1001,Mujer,1990,259050
1001,Mujer,1991,266367
1001,Mujer,1992,273734
1001,Mujer,1993,281107
1001,Mujer,1994,288475
1001,Mujer,1995,295842
1001,Mujer,1996,303212
1001,Mujer,1997,310579
1001,Mujer,1998,317953
1001,Mujer,1999,325321
1001,Mujer,2000,332709
1001,Mujer,2001,341019
1001,Mujer,2002,349364
1001,Mujer,2003,357713
1001,Mujer,2004,366058
1001,Mujer,2005,374430
1001,Mujer,2006,463220
1001,Mujer,2007,552019
1001,Mujer,2008,640831
1001,Mujer,2009,729630
1001,Mujer,2010,818462
1001,Mujer,2011,744931
1001,Mujer,2012,671558
1001,Mujer,2013,598197
1001,Mujer,2014,524824
1001,Mujer,2015,451459
1002,Hombre,1990,16200
1002,Hombre,1991,16307
1002,Hombre,1992,16491
1002,Hombre,1993,16673
1002,Hombre,1994,16860
1002,Hombre,1995,17052
1002,Hombre,1996,17237
1002,Hombre,1997,17422
1002,Hombre,1998,17606
1002,Hombre,1999,17792
1002,Hombre,2000,18060
1002,Hombre,2001,18327
1002,Hombre,2002,18605
1002,Hombre,2003,18876
1002,Hombre,2004,19154
1002,Hombre,2005,19610
1002,Hombre,2006,24699
1002,Hombre,2007,29845
1002,Hombre,2008,35003
1002,Hombre,2009,40149
1002,Hombre,2010,45374
1002,Hombre,2011,40818
1002,Hombre,2012,36271
1002,Hombre,2013,31733
1002,Hombre,2014,27186
1002,Hombre,2015,22745
1002,Mujer,1990,16340
1002,Mujer,1991,16570
1002,Mujer,1992,16904
1002,Mujer,1993,17228
1002,Mujer,1994,17554
1002,Mujer,1995,17879
1002,Mujer,1996,18207
1002,Mujer,1997,18534
1002,Mujer,1998,18857
1002,Mujer,1999,19190
1002,Mujer,2000,19557
1002,Mujer,2001,19722
1002,Mujer,2002,19898
1002,Mujer,2003,20071
1002,Mujer,2004,20247
1002,Mujer,2005,20530
1002,Mujer,2006,25649
1002,Mujer,2007,30830
1002,Mujer,2008,36014
1002,Mujer,2009,41195
1002,Mujer,2010,46528
1002,Mujer,2011,41922
1002,Mujer,2012,37359
1002,Mujer,2013,32787
1002,Mujer,2014,28224
1002,Mujer,2015,23719
1003,Hombre,1990,23570
1003,Hombre,1991,23637
1003,Hombre,1992,23724
1003,Hombre,1993,23797
1003,Hombre,1994,23878
1003,Hombre,1995,23961
1003,Hombre,1996,24042
1003,Hombre,1997,24126
1003,Hombre,1998,24196
1003,Hombre,1999,24280
1003,Hombre,2000,24404
1003,Hombre,2001,24182
1003,Hombre,2002,24121
1003,Hombre,2003,24052
1003,Hombre,2004,23991
1003,Hombre,2005,23950
1003,Hombre,2006,29332
1003,Hombre,2007,34756
1003,Hombre,2008,40194
1003,Hombre,2009,45618
1003,Hombre,2010,51116
1003,Hombre,2011,46333
1003,Hombre,2012,41562
1003,Hombre,2013,36793
1003,Hombre,2014,32022
1003,Hombre,2015,27298
1003,Mujer,1990,24800
1003,Mujer,1991,24985
1003,Mujer,1992,25188
1003,Mujer,1993,25382
1003,Mujer,1994,25582
1003,Mujer,1995,25789
1003,Mujer,1996,25978
1003,Mujer,1997,26176
1003,Mujer,1998,26372
1003,Mujer,1999,26577
1003,Mujer,2000,26796
1003,Mujer,2001,26372
1003,Mujer,2002,26146
1003,Mujer,2003,25917
1003,Mujer,2004,25691
1003,Mujer,2005,25480
1003,Mujer,2006,31335
1003,Mujer,2007,37222
1003,Mujer,2008,43116
1003,Mujer,2009,49003
1003,Mujer,2010,55168
1003,Mujer,2011,49838
1003,Mujer,2012,44559
1003,Mujer,2013,39272
1003,Mujer,2014,33993
1003,Mujer,2015,28750
1004,Hombre,1990,4850
1004,Hombre,1991,4933
1004,Hombre,1992,5047
1004,Hombre,1993,5164
1004,Hombre,1994,5274
1004,Hombre,1995,5392
1004,Hombre,1996,5501
1004,Hombre,1997,5613
1004,Hombre,1998,5728
1004,Hombre,1999,5840
1004,Hombre,2000,6241
1004,Hombre,2001,6200
1004,Hombre,2002,6230
1004,Hombre,2003,6261
1004,Hombre,2004,6291
1004,Hombre,2005,6420
1004,Hombre,2006,7909
1004,Hombre,2007,9414
1004,Hombre,2008,10926
1004,Hombre,2009,12431
1004,Hombre,2010,14058
1004,Hombre,2011,12749
1004,Hombre,2012,11454
1004,Hombre,2013,10139
1004,Hombre,2014,8844
1004,Hombre,2015,7552
1004,Mujer,1990,5200
1004,Mujer,1991,5291
1004,Mujer,1992,5377
1004,Mujer,1993,5470
1004,Mujer,1994,5566
1004,Mujer,1995,5667
1004,Mujer,1996,5759
1004,Mujer,1997,5852
1004,Mujer,1998,5948
1004,Mujer,1999,6037
1004,Mujer,2000,6349
1004,Mujer,2001,6361
1004,Mujer,2002,6436
1004,Mujer,2003,6513
1004,Mujer,2004,6588
1004,Mujer,2005,6700
1004,Mujer,2006,8235
1004,Mujer,2007,9786
1004,Mujer,2008,11328
1004,Mujer,2009,12879
1004,Mujer,2010,14546
1004,Mujer,2011,13239
1004,Mujer,2012,11925
1004,Mujer,2013,10619
1004,Mujer,2014,9305
1004,Mujer,2015,8025
1005,Hombre,1990,20780
1005,Hombre,1991,21718
1005,Hombre,1992,22672
1005,Hombre,1993,23611
1005,Hombre,1994,24564
1005,Hombre,1995,25517
1005,Hombre,1996,26461
1005,Hombre,1997,27413
1005,Hombre,1998,28353
1005,Hombre,1999,29308
1005,Hombre,2000,30389
1005,Hombre,2001,32359
1005,Hombre,2002,34402
1005,Hombre,2003,36441
1005,Hombre,2004,38484
1005,Hombre,2005,40560
1005,Hombre,2006,52018
1005,Hombre,2007,63643
1005,Hombre,2008,75251
1005,Hombre,2009,86876
1005,Hombre,2010,98644
1005,Hombre,2011,90738
1005,Hombre,2012,83025
1005,Hombre,2013,75309
1005,Hombre,2014,67596
1005,Hombre,2015,60135
1005,Mujer,1990,21190
1005,Mujer,1991,22365
1005,Mujer,1992,23571
1005,Mujer,1993,24787
1005,Mujer,1994,25996
1005,Mujer,1995,27203
1005,Mujer,1996,28403
1005,Mujer,1997,29613
1005,Mujer,1998,30828
1005,Mujer,1999,32033
1005,Mujer,2000,33495
1005,Mujer,2001,35316
1005,Mujer,2002,37150
1005,Mujer,2003,39001
1005,Mujer,2004,40835
1005,Mujer,2005,42790
1005,Mujer,2006,54453
1005,Mujer,2007,66255
1005,Mujer,2008,78051
1005,Mujer,2009,89853
1005,Mujer,2010,101656
1005,Mujer,2011,93332
1005,Mujer,2012,85006
1005,Mujer,2013,76682
1005,Mujer,2014,68356
1005,Mujer,2015,60270
1006,Hombre,1990,12680
1006,Hombre,1991,12980
1006,Hombre,1992,13331
1006,Hombre,1993,13696
1006,Hombre,1994,14053
1006,Hombre,1995,14412
1006,Hombre,1996,14771
1006,Hombre,1997,15129
1006,Hombre,1998,15493
1006,Hombre,1999,15843
1006,Hombre,2000,16401
1006,Hombre,2001,16763
1006,Hombre,2002,17219
1006,Hombre,2003,17679
1006,Hombre,2004,18135
1006,Hombre,2005,18680
1006,Hombre,2006,22654
1006,Hombre,2007,26633
1006,Hombre,2008,30617
1006,Hombre,2009,34596
1006,Hombre,2010,38724
1006,Hombre,2011,35481
1006,Hombre,2012,32222
1006,Hombre,2013,28972
1006,Hombre,2014,25713
1006,Hombre,2015,22490
1006,Mujer,1990,13710
1006,Mujer,1991,14051
1006,Mujer,1992,14435
1006,Mujer,1993,14815
1006,Mujer,1994,15195
1006,Mujer,1995,15573
1006,Mujer,1996,15958
1006,Mujer,1997,16343
1006,Mujer,1998,16718
1006,Mujer,1999,17097
1006,Mujer,2000,17722
1006,Mujer,2001,18088
1006,Mujer,2002,18463
1006,Mujer,2003,18829
1006,Mujer,2004,19204
1006,Mujer,2005,19680
1006,Mujer,2006,24089
1006,Mujer,2007,28634
1006,Mujer,2008,33162
1006,Mujer,2009,37707
1006,Mujer,2010,42236
1006,Mujer,2011,38573
1006,Mujer,2012,34902
1006,Mujer,2013,31229
1006,Mujer,2014,27558
1006,Mujer,2015,23983
1007,Hombre,1990,16740
1007,Hombre,1991,17099
1007,Hombre,1992,17468
1007,Hombre,1993,17847
1007,Hombre,1994,18212
1007,Hombre,1995,18587
1007,Hombre,1996,18955
1007,Hombre,1997,19321
1007,Hombre,1998,19699
1007,Hombre,1999,20067
1007,Hombre,2000,20567
1007,Hombre,2001,20878
1007,Hombre,2002,21241
1007,Hombre,2003,21601
1007,Hombre,2004,21964
1007,Hombre,2005,22340
1007,Hombre,2006,27389
1007,Hombre,2007,32493
1007,Hombre,2008,37619
1007,Hombre,2009,42723
1007,Hombre,2010,48152
1007,Hombre,2011,43771
1007,Hombre,2012,39483
1007,Hombre,2013,35181
1007,Hombre,2014,30893
1007,Hombre,2015,26693
1007,Mujer,1990,16460
1007,Mujer,1991,16793
1007,Mujer,1992,17247
1007,Mujer,1993,17698
1007,Mujer,1994,18146
1007,Mujer,1995,18596
1007,Mujer,1996,19051
1007,Mujer,1997,19502
1007,Mujer,1998,19950
1007,Mujer,1999,20401
1007,Mujer,2000,20934
1007,Mujer,2001,21277
1007,Mujer,2002,21741
1007,Mujer,2003,22199
1007,Mujer,2004,22663
1007,Mujer,2005,23230
1007,Mujer,2006,28227
1007,Mujer,2007,33278
1007,Mujer,2008,38342
1007,Mujer,2009,43393
1007,Mujer,2010,48772
1007,Mujer,2011,44441
1007,Mujer,2012,40101
1007,Mujer,2013,35767
1007,Mujer,2014,31427
1007,Mujer,2015,27173
1008,Hombre,1990,3340
1008,Hombre,1991,3318
1008,Hombre,1992,3309
1008,Hombre,1993,3299
1008,Hombre,1994,3284
1008,Hombre,1995,3271
1008,Hombre,1996,3266
1008,Hombre,1997,3251
1008,Hombre,1998,3241
1008,Hombre,1999,3232
1008,Hombre,2000,3468
1008,Hombre,2001,3460
1008,Hombre,2002,3605
1008,Hombre,2003,3744
1008,Hombre,2004,3889
1008,Hombre,2005,4030
1008,Hombre,2006,4522
1008,Hombre,2007,5023
1008,Hombre,2008,5535
1008,Hombre,2009,6036
1008,Hombre,2010,6894
1008,Hombre,2011,6343
1008,Hombre,2012,5826
1008,Hombre,2013,5299
1008,Hombre,2014,4782
1008,Hombre,2015,4276
1008,Mujer,1990,3170
1008,Mujer,1991,3178
1008,Mujer,1992,3211
1008,Mujer,1993,3251
1008,Mujer,1994,3289
1008,Mujer,1995,3327
1008,Mujer,1996,3361
1008,Mujer,1997,3396
1008,Mujer,1998,3439
1008,Mujer,1999,3475
1008,Mujer,2000,3778
1008,Mujer,2001,3738
1008,Mujer,2002,3883
1008,Mujer,2003,4039
1008,Mujer,2004,4184
1008,Mujer,2005,4350
1008,Mujer,2006,4886
1008,Mujer,2007,5425
1008,Mujer,2008,5959
1008,Mujer,2009,6498
1008,Mujer,2010,7434
1008,Mujer,2011,6861
1008,Mujer,2012,6295
1008,Mujer,2013,5726
1008,Mujer,2014,5160
1008,Mujer,2015,4620
1009,Hombre,1990,7620
1009,Hombre,1991,7582
1009,Hombre,1992,7583
1009,Hombre,1993,7579
1009,Hombre,1994,7572
1009,Hombre,1995,7565
1009,Hombre,1996,7563
1009,Hombre,1997,7559
1009,Hombre,1998,7552
1009,Hombre,1999,7550
1009,Hombre,2000,7950
1009,Hombre,2001,7857
1009,Hombre,2002,7960
1009,Hombre,2003,8065
1009,Hombre,2004,8168
1009,Hombre,2005,8310
1009,Hombre,2006,10421
1009,Hombre,2007,12593
1009,Hombre,2008,14771
1009,Hombre,2009,16943
1009,Hombre,2010,19358
1009,Hombre,2011,17502
1009,Hombre,2012,15657
1009,Hombre,2013,13809
1009,Hombre,2014,11964
1009,Hombre,2015,10197
1009,Mujer,1990,7440
1009,Mujer,1991,7493
1009,Mujer,1992,7580
1009,Mujer,1993,7672
1009,Mujer,1994,7765
1009,Mujer,1995,7866
1009,Mujer,1996,7949
1009,Mujer,1997,8040
1009,Mujer,1998,8134
1009,Mujer,1999,8223
1009,Mujer,2000,8529
1009,Mujer,2001,8429
1009,Mujer,2002,8433
1009,Mujer,2003,8440
1009,Mujer,2004,8444
1009,Mujer,2005,8490
1009,Mujer,2006,10818
1009,Mujer,2007,13238
1009,Mujer,2008,15664
1009,Mujer,2009,18084
1009,Mujer,2010,20738
1009,Mujer,2011,18716
1009,Mujer,2012,16689
1009,Mujer,2013,14666
1009,Mujer,2014,12639
1009,Mujer,2015,10729
1010,Hombre,1990,0
1010,Hombre,1991,0
1010,Hombre,1992,0
1010,Hombre,1993,0
1010,Hombre,1994,0
1010,Hombre,1995,0
1010,Hombre,1996,0
1010,Hombre,1997,0
1010,Hombre,1998,0
1010,Hombre,1999,0
1010,Hombre,2000,7489
1010,Hombre,2001,7567
1010,Hombre,2002,7700
1010,Hombre,2003,7830
1010,Hombre,2004,7963
1010,Hombre,2005,8110
1010,Hombre,2006,10084
1010,Hombre,2007,12119
1010,Hombre,2008,14159
1010,Hombre,2009,16194
1010,Hombre,2010,18386
1010,Hombre,2011,16698
1010,Hombre,2012,15013
1010,Hombre,2013,13323
1010,Hombre,2014,11638
1010,Hombre,2015,9982
1010,Mujer,1990,0
1010,Mujer,1991,0
1010,Mujer,1992,0
1010,Mujer,1993,0
1010,Mujer,1994,0
1010,Mujer,1995,0
1010,Mujer,1996,0
1010,Mujer,1997,0
1010,Mujer,1998,0
1010,Mujer,1999,0
1010,Mujer,2000,7538
1010,Mujer,2001,7726
1010,Mujer,2002,8019
1010,Mujer,2003,8298
1010,Mujer,2004,8591
1010,Mujer,2005,8900
1010,Mujer,2006,10688
1010,Mujer,2007,12505
1010,Mujer,2008,14311
1010,Mujer,2009,16128
1010,Mujer,2010,18178
1010,Mujer,2011,16569
1010,Mujer,2012,14974
1010,Mujer,2013,13377
1010,Mujer,2014,11782
1010,Mujer,2015,10263
1011,Hombre,1990,0
1011,Hombre,1991,0
1011,Hombre,1992,0
1011,Hombre,1993,0
1011,Hombre,1994,0
1011,Hombre,1995,0
1011,Hombre,1996,0
1011,Hombre,1997,0
1011,Hombre,1998,0
1011,Hombre,1999,0
1011,Hombre,2000,9421
1011,Hombre,2001,10175
1011,Hombre,2002,10997
1011,Hombre,2003,11828
1011,Hombre,2004,12650
1011,Hombre,2005,13520
1011,Hombre,2006,17897
1011,Hombre,2007,22355
1011,Hombre,2008,26811
1011,Hombre,2009,31269
1011,Hombre,2010,35890
1011,Hombre,2011,33269
1011,Hombre,2012,30651
1011,Hombre,2013,28031
1011,Hombre,2014,25413
1011,Hombre,2015,22992
1011,Mujer,1990,0
1011,Mujer,1991,0
1011,Mujer,1992,0
1011,Mujer,1993,0
1011,Mujer,1994,0
1011,Mujer,1995,0
1011,Mujer,1996,0
1011,Mujer,1997,0
1011,Mujer,1998,0
1011,Mujer,1999,0
1011,Mujer,2000,10558
1011,Mujer,2001,11390
1011,Mujer,2002,12283
1011,Mujer,2003,13170
1011,Mujer,2004,14063
1011,Mujer,2005,15030
1011,Mujer,2006,19519
1011,Mujer,2007,24035
1011,Mujer,2008,28559
1011,Mujer,2009,33075
1011,Mujer,2010,37754
1011,Mujer,2011,34865
1011,Mujer,2012,31994
1011,Mujer,2013,29123
1011,Mujer,2014,26252
1011,Mujer,2015,23462
2001,Hombre,1990,127860
2001,Hombre,1991,133294
2001,Hombre,1992,138779
2001,Hombre,1993,144263
2001,Hombre,1994,149746
2001,Hombre,1995,155230
2001,Hombre,1996,160716
2001,Hombre,1997,166202
2001,Hombre,1998,171683
2001,Hombre,1999,177165
2001,Hombre,2000,182709
2001,Hombre,2001,186598
2001,Hombre,2002,190490
2001,Hombre,2003,194379
2001,Hombre,2004,198271
2001,Hombre,2005,202250
2001,Hombre,2006,208523
2001,Hombre,2007,214916
2001,Hombre,2008,221321
2001,Hombre,2009,227714
2001,Hombre,2010,234117
2001,Hombre,2011,235842
2001,Hombre,2012,237637
2001,Hombre,2013,239427
2001,Hombre,2014,241222
2001,Hombre,2015,243180
2001,Mujer,1990,128020
2001,Mujer,1991,133572
2001,Mujer,1992,139239
2001,Mujer,1993,144910
2001,Mujer,1994,150571
2001,Mujer,1995,156230
2001,Mujer,1996,161908
2001,Mujer,1997,167574
2001,Mujer,1998,173240
2001,Mujer,1999,178902
2001,Mujer,2000,184572
2001,Mujer,2001,188910
2001,Mujer,2002,193248
2001,Mujer,2003,197581
2001,Mujer,2004,201919
2001,Mujer,2005,206390
2001,Mujer,2006,210358
2001,Mujer,2007,214432
2001,Mujer,2008,218492
2001,Mujer,2009,222566
2001,Mujer,2010,226676
2001,Mujer,2011,229905
2001,Mujer,2012,233253
2001,Mujer,2013,236596
2001,Mujer,2014,239944
2001,Mujer,2015,243459
2002,Hombre,1990,300830
2002,Hombre,1991,308860
2002,Hombre,1992,316923
2002,Hombre,1993,324976
2002,Hombre,1994,333032
2002,Hombre,1995,341082
2002,Hombre,1996,349131
2002,Hombre,1997,357189
2002,Hombre,1998,365240
2002,Hombre,1999,373301
2002,Hombre,2000,381422
2002,Hombre,2001,390393
2002,Hombre,2002,399423
2002,Hombre,2003,408464
2002,Hombre,2004,417494
2002,Hombre,2005,426540
2002,Hombre,2006,434014
2002,Hombre,2007,441580
2002,Hombre,2008,449142
2002,Hombre,2009,456708
2002,Hombre,2010,464272
2002,Hombre,2011,469538
2002,Hombre,2012,474837
2002,Hombre,2013,480135
2002,Hombre,2014,485434
2002,Hombre,2015,490894
2002,Mujer,1990,303630
2002,Mujer,1991,311127
2002,Mujer,1992,318743
2002,Mujer,1993,326349
2002,Mujer,1994,333959
2002,Mujer,1995,341566
2002,Mujer,1996,349174
2002,Mujer,1997,356787
2002,Mujer,1998,364390
2002,Mujer,1999,372003
2002,Mujer,2000,379747
2002,Mujer,2001,388923
2002,Mujer,2002,398133
2002,Mujer,2003,407347
2002,Mujer,2004,416557
2002,Mujer,2005,425920
2002,Mujer,2006,434185
2002,Mujer,2007,442555
2002,Mujer,2008,450927
2002,Mujer,2009,459297
2002,Mujer,2010,467729
2002,Mujer,2011,473629
2002,Mujer,2012,479551
2002,Mujer,2013,485471
2002,Mujer,2014,491393
2002,Mujer,2015,497523
2003,Hombre,1990,25980
2003,Hombre,1991,27324
2003,Hombre,1992,28727
2003,Hombre,1993,30124
2003,Hombre,1994,31529
2003,Hombre,1995,32931
2003,Hombre,1996,34333
2003,Hombre,1997,35734
2003,Hombre,1998,37135
2003,Hombre,1999,38542
2003,Hombre,2000,40172
2003,Hombre,2001,40787
2003,Hombre,2002,41423
2003,Hombre,2003,42061
2003,Hombre,2004,42697
2003,Hombre,2005,43410
2003,Hombre,2006,44333
2003,Hombre,2007,45274
2003,Hombre,2008,46220
2003,Hombre,2009,47161
2003,Hombre,2010,48140
2003,Hombre,2011,48757
2003,Hombre,2012,49365
2003,Hombre,2013,49980
2003,Hombre,2014,50588
2003,Hombre,2015,51267
2003,Mujer,1990,24800
2003,Mujer,1991,25945
2003,Mujer,1992,27137
2003,Mujer,1993,28336
2003,Mujer,1994,29532
2003,Mujer,1995,30738
2003,Mujer,1996,31946
2003,Mujer,1997,33141
2003,Mujer,1998,34341
2003,Mujer,1999,35534
2003,Mujer,2000,36839
2003,Mujer,2001,37891
2003,Mujer,2002,39004
2003,Mujer,2003,40097
2003,Mujer,2004,41210
2003,Mujer,2005,42580
2003,Mujer,2006,43515
2003,Mujer,2007,44508
2003,Mujer,2008,45497
2003,Mujer,2009,46490
2003,Mujer,2010,47498
2003,Mujer,2011,48174
2003,Mujer,2012,48899
2003,Mujer,2013,49622
2003,Mujer,2014,50347
2003,Mujer,2015,51139
2004,Hombre,1990,372860
2004,Hombre,1991,396454
2004,Hombre,1992,420064
2004,Hombre,1993,443692
2004,Hombre,1994,467310
2004,Hombre,1995,490930
2004,Hombre,1996,514550
2004,Hombre,1997,538167
2004,Hombre,1998,561796
2004,Hombre,1999,585407
2004,Hombre,2000,609076
2004,Hombre,2001,627481
2004,Hombre,2002,645963
2004,Hombre,2003,664447
2004,Hombre,2004,682929
2004,Hombre,2005,701480
2004,Hombre,2006,715065
2004,Hombre,2007,728747
2004,Hombre,2008,742445
2004,Hombre,2009,756127
2004,Hombre,2010,769836
2004,Hombre,2011,779196
2004,Hombre,2012,788559
2004,Hombre,2013,797919
2004,Hombre,2014,807282
2004,Hombre,2015,816738
2004,Mujer,1990,374140
2004,Mujer,1991,396487
2004,Mujer,1992,418850
2004,Mujer,1993,441223
2004,Mujer,1994,463600
2004,Mujer,1995,485966
2004,Mujer,1996,508337
2004,Mujer,1997,530708
2004,Mujer,1998,553087
2004,Mujer,1999,575456
2004,Mujer,2000,597969
2004,Mujer,2001,619297
2004,Mujer,2002,640757
2004,Mujer,2003,662230
2004,Mujer,2004,683690
2004,Mujer,2005,705230
2004,Mujer,2006,718865
2004,Mujer,2007,732594
2004,Mujer,2008,746322
2004,Mujer,2009,760051
2004,Mujer,2010,773808
2004,Mujer,2011,783975
2004,Mujer,2012,794172
2004,Mujer,2013,804383
2004,Mujer,2014,814580
2004,Mujer,2015,824832
2005,Hombre,1990,0
2005,Hombre,1991,0
2005,Hombre,1992,0
2005,Hombre,1993,0
2005,Hombre,1994,0
2005,Hombre,1995,0
2005,Hombre,1996,0
2005,Hombre,1997,0
2005,Hombre,1998,0
2005,Hombre,1999,0
2005,Hombre,2000,31850
2005,Hombre,2001,33007
2005,Hombre,2002,34164
2005,Hombre,2003,35326
2005,Hombre,2004,36483
2005,Hombre,2005,37930
2005,Hombre,2006,39691
2005,Hombre,2007,41544
2005,Hombre,2008,43398
2005,Hombre,2009,45251
2005,Hombre,2010,47182
2005,Hombre,2011,47350
2005,Hombre,2012,47539
2005,Hombre,2013,47725
2005,Hombre,2014,47914
2005,Hombre,2015,48262
2005,Mujer,1990,0
2005,Mujer,1991,0
2005,Mujer,1992,0
2005,Mujer,1993,0
2005,Mujer,1994,0
2005,Mujer,1995,0
2005,Mujer,1996,0
2005,Mujer,1997,0
2005,Mujer,1998,0
2005,Mujer,1999,0
2005,Mujer,2000,31654
2005,Mujer,2001,32615
2005,Mujer,2002,33584
2005,Mujer,2003,34563
2005,Mujer,2004,35532
2005,Mujer,2005,36940
2005,Mujer,2006,38344
2005,Mujer,2007,39762
2005,Mujer,2008,41184
2005,Mujer,2009,42602
2005,Mujer,2010,44127
2005,Mujer,2011,44973
2005,Mujer,2012,45839
2005,Mujer,2013,46709
2005,Mujer,2014,47575
2005,Mujer,2015,48472
3001,Hombre,1990,38090
3001,Hombre,1991,37466
3001,Hombre,1992,36855
3001,Hombre,1993,36233
3001,Hombre,1994,35625
3001,Hombre,1995,35015
3001,Hombre,1996,34390
3001,Hombre,1997,33779
3001,Hombre,1998,33160
3001,Hombre,1999,32552
3001,Hombre,2000,32074
3001,Hombre,2001,31735
3001,Hombre,2002,31574
3001,Hombre,2003,31417
3001,Hombre,2004,31256
3001,Hombre,2005,31110
3001,Hombre,2006,31735
3001,Hombre,2007,32416
3001,Hombre,2008,33092
3001,Hombre,2009,33773
3001,Hombre,2010,34670
3001,Hombre,2011,34958
3001,Hombre,2012,35301
3001,Hombre,2013,35646
3001,Hombre,2014,35989
3001,Hombre,2015,36413
3001,Mujer,1990,37190
3001,Mujer,1991,36518
3001,Mujer,1992,35891
3001,Mujer,1993,35263
3001,Mujer,1994,34638
3001,Mujer,1995,34018
3001,Mujer,1996,33399
3001,Mujer,1997,32770
3001,Mujer,1998,32146
3001,Mujer,1999,31523
3001,Mujer,2000,30947
3001,Mujer,2001,30849
3001,Mujer,2002,30767
3001,Mujer,2003,30668
3001,Mujer,2004,30586
3001,Mujer,2005,30600
3001,Mujer,2006,31551
3001,Mujer,2007,32575
3001,Mujer,2008,33594
3001,Mujer,2009,34618
3001,Mujer,2010,35688
3001,Mujer,2011,35740
3001,Mujer,2012,35822
3001,Mujer,2013,35905
3001,Mujer,2014,35987
3001,Mujer,2015,36151
3002,Hombre,1990,19720
3002,Hombre,1991,20018
3002,Hombre,1992,20388
3002,Hombre,1993,20774
3002,Hombre,1994,21146
3002,Hombre,1995,21524
3002,Hombre,1996,21899
3002,Hombre,1997,22271
3002,Hombre,1998,22657
3002,Hombre,1999,23027
3002,Hombre,2000,23514
3002,Hombre,2001,24027
3002,Hombre,2002,24552
3002,Hombre,2003,25082
3002,Hombre,2004,25607
3002,Hombre,2005,26310
3002,Hombre,2006,27105
3002,Hombre,2007,27912
3002,Hombre,2008,28728
3002,Hombre,2009,29535
3002,Hombre,2010,30385
3002,Hombre,2011,30508
3002,Hombre,2012,30652
3002,Hombre,2013,30789
3002,Hombre,2014,30933
3002,Hombre,2015,31114
3002,Mujer,1990,18860
3002,Mujer,1991,19087
3002,Mujer,1992,19358
3002,Mujer,1993,19644
3002,Mujer,1994,19909
3002,Mujer,1995,20184
3002,Mujer,1996,20451
3002,Mujer,1997,20721
3002,Mujer,1998,21002
3002,Mujer,1999,21268
3002,Mujer,2000,21621
3002,Mujer,2001,22208
3002,Mujer,2002,22821
3002,Mujer,2003,23441
3002,Mujer,2004,24054
3002,Mujer,2005,24720
3002,Mujer,2006,25323
3002,Mujer,2007,26021
3002,Mujer,2008,26738
3002,Mujer,2009,27436
3002,Mujer,2010,28239
3002,Mujer,2011,28356
3002,Mujer,2012,28492
3002,Mujer,2013,28640
3002,Mujer,2014,28776
3002,Mujer,2015,29057
3003,Hombre,1990,80170
3003,Hombre,1991,81904
3003,Hombre,1992,83709
3003,Hombre,1993,85512
3003,Hombre,1994,87313
3003,Hombre,1995,89117
3003,Hombre,1996,90926
3003,Hombre,1997,92728
3003,Hombre,1998,94530
3003,Hombre,1999,96334
3003,Hombre,2000,98184
3003,Hombre,2001,100404
3003,Hombre,2002,102647
3003,Hombre,2003,104880
3003,Hombre,2004,107123
3003,Hombre,2005,109560
3003,Hombre,2006,112298
3003,Hombre,2007,115244
3003,Hombre,2008,118192
3003,Hombre,2009,121138
3003,Hombre,2010,124086
3003,Hombre,2011,126043
3003,Hombre,2012,127996
3003,Hombre,2013,129956
3003,Hombre,2014,131909
3003,Hombre,2015,133983
3003,Mujer,1990,79840
3003,Mujer,1991,81452
3003,Mujer,1992,83122
3003,Mujer,1993,84792
3003,Mujer,1994,86462
3003,Mujer,1995,88136
3003,Mujer,1996,89809
3003,Mujer,1997,91480
3003,Mujer,1998,93149
3003,Mujer,1999,94818
3003,Mujer,2000,96530
3003,Mujer,2001,99106
3003,Mujer,2002,101729
3003,Mujer,2003,104346
3003,Mujer,2004,106969
3003,Mujer,2005,109670
3003,Mujer,2006,112722
3003,Mujer,2007,115837
3003,Mujer,2008,118950
3003,Mujer,2009,122065
3003,Mujer,2010,125217
3003,Mujer,2011,127738
3003,Mujer,2012,130464
3003,Mujer,2013,133177
3003,Mujer,2014,135903
3003,Mujer,2015,138728
3008,Hombre,1990,22640
3008,Hombre,1991,25791
3008,Hombre,1992,28969
3008,Hombre,1993,32138
3008,Hombre,1994,35317
3008,Hombre,1995,38495
3008,Hombre,1996,41673
3008,Hombre,1997,44849
3008,Hombre,1998,48021
3008,Hombre,1999,51202
3008,Hombre,2000,54449
3008,Hombre,2001,60751
3008,Hombre,2002,67158
3008,Hombre,2003,73557
3008,Hombre,2004,79964
